"year","acousticness","danceability","energy","instrumentalness","liveness","loudness","mode","speechiness","valence","popularity","genre","duration_min","duration_sec"
1990,0.00464,46.5,88.6,2.71,32.5,-9.477,"major",8.07,95.4,5,"other",4,15
1962,64,43.6,52.6,0,12.4,-8.643,"minor",3.06,81.5,40,"classic",2,38
1961,74.5,36.2,65.3,0,10.4,-5.929,"major",3.58,65.8,3,"classic",2,58
1963,53.3,69.6,81.4,0.0687,32.3,-11.21,"minor",6.47,78.7,29,"classic",2,46
1990,0.363,71.2,78.5,0.000695,8.78,-6.418,"minor",3.86,97.5,60,"hip",4,7
1985,41.8,75.4,74.4,0,7.52,-8.996,"minor",4.37,69.5,29,"rock",3,43
1985,62,72.7,55.9,1.14,6.29,-10.194,"major",3.92,39.3,67,"rock",5,7
1985,6.11,73.8,80.9,1.12,7.9,-6.362,"minor",2.86,91,20,"rock",4,50
1977,11.2,58.9,38.4,0.0028,5.96,-15.075,"minor",3.32,35.4,80,"rock",4,16
1977,23.7,85.3,77.1,0.0361,5.36,-6.599,"major",12.7,89.8,39,"rock",5,38
1990,4.13,65.9,76.8,0,28.8,-6.26,"major",7.28,86.7,44,"other",4,31
1990,57.3,67.1,91.4,0.000277,8.56,-4.598,"major",10.7,80.6,65,"other",4,26
1984,3.33,70.3,84,0.0396,99.7,-9.805,"major",4.85,88,51,"classic",5,20
1999,0.0192,62.3,89.8,30.3,13.8,-6.604,"minor",3.09,78.6,41,"pop",3,46
1989,0.164,50.4,91.8,0.00212,78,-3.463,"major",5.17,53.9,69,"rock",4,55
1962,25.9,84.8,40.9,1.15,6.65,-10.757,"major",5.12,82.6,30,"soul",2,25
1961,72.2,62,40.6,0.000673,11.4,-10.421,"major",2.81,69.5,55,"classic",2,27
1999,65.5,57.2,43.3,0,21.3,-9.392,"major",3.73,34.3,64,"other",3,48
1997,20.2,69.4,55.2,0,17.6,-10.452,"minor",2.78,57.3,48,"other",4,43
1991,24.1,57.5,42,0,8.52,-9.909,"major",2.78,48.5,7,"other",5,0
1988,0.866,68.4,60.4,1.56,10.5,-13.844,"minor",9.98,52,45,"other",3,52
2004,18.2,82.8,79.2,0,28.1,-5.435,"minor",17.9,77.7,71,"rap",3,53
1972,13.8,91,60,0,59,-8.506,"minor",3.37,90.8,1,"other",3,19
2020,18.8,84.6,74.8,0,9.3,-3.512,"minor",7.8,59.7,67,"rap",2,41
1971,28.4,63.9,38.5,0.193,8.73,-13.253,"major",7.59,20.9,47,"other",2,52
1967,10.5,65.6,67.5,0,8,-6.793,"major",4.81,78.6,22,"classic",3,10
2000,30.8,50.7,41.1,0,10.6,-8.657,"major",2.76,18.4,47,"other",4,29
1972,70.4,48.5,64.1,0.00992,15.9,-8.752,"major",4.18,85.5,49,"classic",3,22
2015,40.3,66.7,61.3,0,11.5,-5.353,"major",3.44,47,66,"pop",3,14
2008,3.83,42.6,58.4,0,18.8,-5.293,"major",29.6,27.2,69,"pop",3,13
2016,0.532,89.6,62.1,0,19.6,-6.857,"minor",23.7,81.8,74,"pop",3,26
2012,3.21,62.1,78.1,0,17.3,-6.062,"major",6.36,48.4,65,"pop",6,17
2016,0.175,77.5,59.8,0.000444,25.3,-7.274,"major",5.35,35.6,69,"pop",3,53
2009,4.88,87.5,55.1,0.728,5.37,-6.744,"minor",31.7,86.1,65,"pop",3,21
2007,2.93,44.7,69.4,0.000546,16.7,-4.637,"minor",38.2,50.9,73,"pop",3,48
2012,8.48,65.2,74.9,0,60.4,-5.248,"major",8.86,65.1,78,"pop",4,27
2003,22.6,75,45.8,0.00325,13.7,-9.092,"major",8.03,53.6,64,"pop",5,1
2001,20.1,66.7,77.3,0,40.4,-4.983,"minor",5.86,66.7,72,"hip",4,11
1959,19.3,59.4,27.5,3.28,9.74,-10.733,"major",3.15,26,0,"other",2,16
1975,27.5,62.1,56.1,0,32.3,-10.797,"minor",3.08,96.1,48,"rock",3,36
1993,6.53,50.4,78.2,0.00013,11.5,-9.269,"major",3.01,61.9,53,"rock",2,45
1991,46.7,62.6,13.4,0,11.3,-14.898,"major",2.98,23.9,77,"rock",5,34
1985,4.12,78,69.5,0.36,3.45,-10.906,"minor",5.39,88.7,48,"other",5,6
1967,52.3,58.6,62.7,0.00269,57,-7.938,"major",3.18,71.2,29,"rock",3,13
1978,24.9,46.9,62.2,0,9.61,-6.205,"major",3.76,42.4,3,"other",3,12
2006,18.5,52.4,80.9,0,34.5,-4.787,"major",33.5,53.2,45,"pop",3,51
1991,7.46,65.4,74.9,0,11.4,-9.221,"minor",5.37,66.3,31,"other",3,57
1998,3.55,74.4,76.9,0.142,11.3,-8.674,"major",3.95,95,36,"other",4,17
1972,9.3,83.3,54,0.00205,5.78,-11.744,"major",10.6,87.3,31,"other",2,50
2020,27.8,61.2,57,0,9.63,-6.642,"minor",3.47,33.4,71,"classic",3,17
2018,17.1,75.3,65.7,0,11.2,-3.061,"major",4.49,43.7,81,"classic",3,5
2016,24.3,51.7,74.3,0.000336,10.7,-4.336,"major",3.63,66.4,68,"classic",3,18
2017,6.65,48.5,83.4,0,28,-5.413,"major",7.15,65.9,60,"classic",3,32
2015,41.8,59.5,38.9,0.000139,11.6,-9.245,"major",3.49,40,76,"country",3,47
2013,11.7,54.3,83.7,0,8.72,-6.448,"major",6.08,50.6,66,"country",3,6
2015,3.69,54.5,81.8,0,10.1,-6.38,"major",5.41,67.9,69,"country",3,45
2000,28.2,74.6,44.3,0,14,-7.693,"minor",7.71,27.2,64,"rap",4,34
1959,91.1,45.7,22.8,0.02,13.9,-11.901,"major",2.69,23.1,18,"country",2,39
1967,40.1,65.1,40.4,0.000138,31.9,-8.572,"major",3.76,72.7,2,"other",2,32
1967,38.6,72.9,68.3,0.000741,21.3,-5.627,"major",5,75.6,18,"soul",2,28
1977,6.01,78.8,79.8,0.151,11,-11.999,"major",3.75,96.9,36,"pop",2,56
1977,10.7,56.7,58.5,0,11,-11.553,"major",3.63,87.6,41,"pop",2,50
1999,5.61,77,47.5,0.000472,6.07,-9.512,"major",15.9,47.3,69,"pop",4,22
1988,19.7,75.8,84.3,0.000411,24.2,-9.454,"major",4.82,77.5,49,"pop",5,22
1993,57.6,54.1,40.1,0,16.4,-10.499,"major",3.65,24,77,"pop",4,49
1989,16.5,75.1,87.8,0,5.04,-7.746,"minor",7.7,80.4,26,"pop",4,51
1987,20.7,70.9,82.4,0.0307,8.88,-8.824,"major",4.53,86.7,84,"pop",4,51
2004,0.46,49.6,86.3,0,63.9,-4.153,"major",3.81,24.3,88,"rap",3,6
2007,1.41,62.3,93,0.000164,13.8,-5.285,"major",3.24,28.7,83,"rap",3,26
2003,0.038,45.1,95.1,0.000239,26.1,-3.754,"major",6.45,44.2,71,"rap",3,34
2007,11.4,52.9,96.7,0,61,-3.647,"minor",5.08,59.6,81,"rap",2,46
2017,29.5,65.1,78.2,0,10.7,-4.295,"major",7.18,94.5,62,"country",2,57
2020,67.7,70.6,35.8,0,10.7,-8.331,"major",3.47,47.8,77,"country",3,6
1969,62.6,77.9,41.1,85.3,8.48,-17.37,"major",3.22,94.1,39,"soul",7,9
1990,37.7,42.9,32.6,0,10.1,-12.703,"major",3,18.5,48,"rock",3,48
1991,0.812,72.7,82.4,0.000158,9.22,-8.915,"major",3.94,93.5,44,"rock",4,43
2012,37.5,56.5,53.1,0,31.2,-5.809,"major",2.87,40.7,51,"country",3,46
2012,22.1,68.8,94.7,0,28.4,-4.097,"major",5.45,87.8,47,"country",2,57
2009,65.7,80.1,75.9,0,8.97,-5.398,"major",3.78,82.1,73,"country",4,23
2010,23.5,45.3,41.1,0.021,10.1,-7.539,"major",2.76,28,66,"country",3,49
2009,65.7,80.1,75.9,0,8.97,-5.398,"major",3.78,82.1,74,"country",4,23
2021,5.23,48.6,83.8,0,8.45,-5.407,"major",6.17,66.4,58,"country",3,10
2011,45.5,66.7,38.1,0,11.6,-7.494,"major",2.94,19.9,72,"country",4,34
1970,9.52,61,68.5,0.00783,16,-8.345,"major",3.12,89.3,40,"pop",2,34
1963,62.9,68.3,88.5,0,7.5,-6.099,"major",15.5,95.4,48,"pop",2,17
1992,1.83,64.8,69.9,11.1,34.3,-11.729,"major",3.28,75.3,36,"other",4,44
1977,38.9,52.3,93,0.0133,81.5,-6.994,"major",10.4,31.3,49,"rock",4,4
1980,8.11,52,67.8,0,11.8,-6.811,"major",3.55,50.3,49,"rock",3,19
1980,46.3,43.5,69,0,10.4,-6.635,"minor",3.88,51,58,"other",4,32
1983,0.777,56.5,89.4,0,49,-5.241,"major",17.5,73.7,61,"rock",3,49
1982,1.48,54.8,68,0.0949,8.77,-8.675,"minor",4.74,85.1,58,"rock",4,40
1985,24.5,78.1,67.2,0,16.1,-7.474,"major",10.8,85.4,52,"rock",4,39
1980,17.5,56.7,94.5,0.00026,35,-7.243,"major",4.58,96.1,65,"rock",4,13
1984,22.9,62.8,54.8,0,55.5,-7.507,"major",4.23,56.4,55,"rock",3,57
1978,46.5,66.4,88,0.00163,5.91,-5.009,"minor",3.26,89.5,70,"rock",3,31
1980,13.8,69.1,72.6,0,11,-7.353,"major",5.43,86.8,60,"rock",2,57
1979,10.8,74.1,64.7,0.139,5.55,-12.878,"major",4.27,80.4,74,"rock",4,44
1992,1.05,28.2,65.6,0,8.92,-6.557,"major",3.02,24.2,69,"rock",4,12
1986,0.835,58.1,79.1,0.00602,14.2,-7.262,"major",3.24,61.9,65,"rock",4,16
1986,7.35,58,66.3,0.211,64.5,-11.48,"minor",3.85,71.8,47,"rock",3,22
1990,68.8,59.2,21,0.179,9.18,-17.804,"minor",2.93,10.1,38,"rock",4,51
1988,22.8,68,88.1,0,36.3,-6.774,"minor",3.36,94.6,52,"pop",3,38
2012,39.1,55.4,49.6,0,10.9,-7.266,"major",2.81,35.1,48,"country",3,50
2011,39.1,55.4,49.6,0,10.9,-7.266,"major",2.81,35.1,48,"country",3,50
2019,25.4,57.9,51.1,0,9.9,-6.788,"major",2.93,59.4,64,"country",3,51
2018,25.9,49.4,63.4,0.000115,10.9,-4.933,"major",2.82,28,70,"country",4,1
2004,1.93,66.8,80.8,0,2.94,-5.26,"major",3.84,77.8,18,"other",3,2
1960,73.5,46.1,39.8,0.73,11.6,-11.252,"major",2.73,57.3,47,"pop",2,13
1988,47.5,96.3,82.2,0,17,-6.642,"major",10.6,90.8,46,"other",4,16
2005,0.044,52.4,81.6,0,7.77,-3.49,"minor",3.08,25.2,59,"other",3,34
2009,0.00493,32.8,93.9,0.65,33.7,-1.654,"minor",4.23,32.9,73,"other",3,54
1970,35.7,75.5,87.6,0.000517,22,-8.867,"major",3.62,95.4,75,"classic",2,55
1966,46.3,70.3,46.6,0,51,-12.215,"major",10.2,77.4,6,"pop",2,34
1967,3.44,42.2,53.4,0.00389,9.56,-9.192,"major",3.19,40.4,33,"classic",3,2
1966,50.8,55.5,53.4,0.0241,58,-8.547,"minor",3.04,54.2,13,"classic",2,39
1976,37.6,26.6,34.5,0.0019,10.3,-11.484,"major",3.09,19.9,62,"rock",2,57
1981,1.1,31,70,0.965,8.28,-5.678,"major",4.7,76.3,85,"rock",4,15
2020,0.165,57.2,94.9,0.0195,16.3,-4.865,"major",6,53,71,"country",3,15
1976,58.7,71,43.5,0,15.2,-10.856,"major",4.5,62,10,"other",4,6
1972,81.9,56.2,35.3,0,68.8,-12.786,"major",4.56,63,13,"pop",2,29
1966,14.7,47.4,70.1,0,51,-6.752,"major",3.14,39.8,27,"pop",3,37
1965,11.2,54.1,79,0,24.6,-7.028,"minor",5.05,81.5,32,"soul",2,50
2016,9.27,79.2,71.7,0.00359,22.6,-4.759,"minor",3.93,46.6,81,"other",3,16
1995,20.3,54,57.9,3.89,25.6,-8.006,"major",2.9,71.3,48,"other",2,48
1991,68,66.3,29.6,0.837,8.79,-18.09,"major",2.94,35.9,81,"other",4,49
1999,9.78,70.5,93.6,0.0124,5.06,-5.109,"major",3.06,93.8,62,"pop",2,54
1980,1.32,22.8,89.6,2.73,79.5,-7.241,"minor",13,14.6,48,"rock",5,51
1990,6.01,63.1,85.2,0.0102,14.4,-3.181,"major",2.9,83.4,58,"rock",4,16
1986,43.8,64.5,43.1,0.0634,7.09,-10.178,"major",2.72,33.6,62,"other",3,46
1985,7.64,73.9,88.6,0.0133,68.3,-6.128,"major",3.6,78.8,17,"other",3,52
1992,25.8,54.4,69.9,0,14.4,-4.148,"major",3.41,29.3,47,"other",4,17
1973,52.6,68.8,76,1.33,13.6,-8.715,"major",6.65,54.6,26,"pop",2,26
1973,52.4,64.6,46.7,0,32.9,-12.678,"minor",3.25,87.7,45,"pop",2,48
1988,55.7,53.8,60.4,0,16.2,-10.936,"minor",2.62,37.3,56,"pop",3,43
1979,5.84,72.1,53.9,52.8,13.6,-7.36,"major",2.93,92.9,60,"other",4,49
1977,52.6,70.6,53.8,14,38.8,-9.188,"major",4.06,81.6,51,"other",4,31
1996,56.5,77.4,43.7,0,7.62,-8.021,"major",2.63,57.6,35,"other",4,55
1994,21.5,70.5,57.5,0.00209,12,-9.518,"major",3.81,59.6,47,"other",4,35
1999,8.48,59.4,83.3,0.0078,31.1,-5.543,"major",3.58,66.3,51,"country",3,39
2001,6.35,66.3,72.1,0.00274,7.37,-7.455,"major",2.59,47.9,37,"country",4,11
1999,8.48,59.4,83.3,0.0078,31.1,-5.543,"major",3.58,66.3,52,"country",3,39
1992,8.53,74.9,87.4,0.000266,4.14,-3.981,"major",3.32,78,28,"classic",4,22
1976,17.6,71.8,66.9,82.2,5.81,-7.283,"minor",4.46,82.4,23,"other",3,3
1995,20,60.1,48,9.55,2.97,-11.41,"minor",7.32,80.2,54,"other",6,1
1999,31.6,54.5,65.5,0,10.5,-6.851,"major",3.61,63.8,22,"country",3,38
2014,55.8,54.3,48.5,0,12,-6.85,"major",3.05,37.1,77,"other",3,44
2019,72.4,32.1,42.9,0.0091,6.06,-7.073,"major",3.02,17.4,71,"other",4,21
2018,11.7,85.4,46.3,0,35.4,-6.159,"major",13.7,54.9,70,"hip",3,46
1960,55.1,65.3,30.1,0,7.83,-11.743,"minor",4.23,56.7,14,"other",2,46
1960,45.1,61.1,83.7,0,25.2,-7.002,"major",4,96,13,"other",1,57
1959,79,60,79.5,0,9.49,-8.077,"major",6.29,89.8,39,"other",2,0
1963,75.1,55.5,74.6,0,28.8,-10.334,"minor",3.44,92.4,28,"other",2,34
1958,64.7,69.6,62.9,0.000201,5.71,-10.914,"major",3.42,96.5,26,"other",2,5
1961,66.7,72.3,44,0,12.8,-10.536,"major",3.19,84.3,62,"other",2,23
1959,67.1,70,73.8,0.000426,22.1,-11.116,"major",3.5,96.8,24,"other",2,12
1975,20.7,59.2,78.5,0.0973,1.46,-5.916,"minor",4.18,65.3,40,"soul",3,25
1983,62.7,55.5,37.5,0.00196,7.51,-11.308,"minor",4.18,48.7,40,"classic",4,34
1970,75.5,40.7,47,2.16,9.76,-8.64,"major",3.7,22.7,42,"classic",3,8
1973,25.1,51.3,39.6,17.7,11,-13.061,"major",2.99,22.9,78,"classic",2,30
1979,43.1,81,52.6,0,8.41,-9.627,"major",9.91,81.1,47,"classic",5,25
2008,0.298,50.4,95.7,0,18.7,-2.657,"major",5.29,67.6,68,"rock",3,26
1972,11.8,76.8,56.9,0,3.44,-13.179,"major",3.45,96.1,25,"soul",3,35
1968,38.5,68.3,59.4,0.00861,12.1,-8.289,"major",3.47,73.4,72,"rock",4,10
2007,0.272,51.7,90.6,0.000926,11.3,-3.677,"major",7.35,73.1,77,"pop",3,32
2008,0.272,51.7,90.6,0.000926,11.3,-3.677,"major",7.35,73.1,77,"pop",3,32
2014,15.4,61,89.3,0.00441,2.1,-3.681,"major",9.21,67.3,75,"pop",4,57
1968,25.9,44.4,71.6,0,7.44,-5.962,"minor",4.42,72.4,29,"other",1,58
2020,39.2,80.9,54.5,0,15.1,-6.678,"major",7.35,24.4,78,"rap",3,0
2020,10.4,89.6,58.6,0,79,-6.687,"minor",5.59,64.2,86,"rap",3,17
2020,7.7,88.6,47.9,0,13.5,-8.054,"minor",33.4,40.8,65,"rap",2,39
2013,32.2,65,89,0,5.43,-2.995,"major",3.66,75.7,51,"country",3,25
1968,3.56,60.6,52,0.0628,35.4,-11.312,"major",3.6,76.5,57,"classic",2,19
1968,14.1,59.5,58.8,0,20.3,-9.908,"minor",2.94,68.5,23,"classic",2,34
1969,27.9,50.5,60.5,0,17.1,-11.028,"minor",6.87,71.3,26,"classic",2,30
1992,32.4,57,35.2,0,9.69,-15.484,"major",3.11,31.8,29,"other",4,29
1992,5.11,76.2,66.6,0.00236,13.1,-12.051,"major",5.77,67.9,25,"other",4,37
1989,14.4,52.3,39.7,0,28.3,-16.407,"minor",4.05,45.3,40,"other",5,27
1995,72.2,48.2,30.1,0.12,16.6,-10.341,"major",2.73,6.92,47,"other",3,31
1971,29.1,50.7,54.7,0.0225,16.4,-11.411,"major",3.12,61.4,29,"other",3,47
1991,14.3,63.4,57.7,0.00178,18.3,-7.579,"minor",3.03,40,47,"other",5,20
1988,14.6,56.5,86.7,0.128,34.5,-10.133,"minor",3.44,88.4,55,"rock",3,49
1971,43.3,54.8,70.5,0,8.84,-6.227,"minor",4.73,88.5,9,"soul",2,31
2007,27.7,62.1,60,0,49.5,-6.349,"major",57.6,48.5,60,"pop",4,14
1994,2.98,71.3,75.4,0,13.6,-5.277,"major",2.71,56.4,49,"other",6,22
1991,3.9,74.4,69.7,0,17.1,-14.753,"major",6.31,68.3,62,"other",4,18
1992,0.532,58.3,74.2,0.000108,7.52,-8.621,"minor",2.55,57,30,"rock",4,25
2019,2.67,59.2,89.1,0,35.2,-3.144,"major",5.12,67.4,70,"country",2,54
1971,78.1,69.2,13.7,0.787,20.1,-15.249,"minor",3.96,51.8,3,"other",2,42
1982,32.6,75.6,71.5,0.00137,13.3,-7.84,"major",3.09,92.2,41,"rock",3,37
1985,30.3,44.2,78.9,0,97.5,-9.616,"major",4.05,64.5,6,"rock",4,36
1991,3.86,55.6,56.5,0,10.2,-10.818,"major",3.32,41.6,36,"rock",4,40
1985,12.7,74.9,62.3,0.000313,10.4,-6.427,"minor",2.71,89.7,38,"rock",4,37
2019,7.11,72.5,79,0.000114,6.02,-2.331,"major",19.7,76.3,71,"pop",4,48
1968,2.75,56.6,67.8,0,20.5,-9.674,"major",6.03,45,34,"other",2,11
2009,1.5,73.1,92.7,0,10.3,-5.663,"minor",4.08,66.9,66,"other",4,10
1979,7.36,58.6,71.4,0,16.6,-14.721,"major",8.38,85.8,39,"rock",3,16
2018,7.21,76.4,58.7,0.000646,9.4,-7.002,"minor",2.98,49.5,59,"country",3,50
1996,3.71,43.7,33.7,0.0946,9.81,-11.439,"major",3.26,7.84,67,"rock",4,26
1999,0.317,51.2,95.8,4.03,29.5,-3.979,"major",16,39,53,"rock",3,37
1995,0.00654,46,81,0.0189,12.3,-5.008,"minor",5.57,38,62,"rock",5,27
1976,48.5,32.7,42.6,0.728,17.5,-10.026,"major",2.82,23.6,18,"rock",4,6
1979,22.6,40.9,52.1,0,13.2,-9.953,"major",3.35,27.8,46,"rock",3,51
2018,3.62,59.7,72.1,0,8.32,-6.422,"major",3.56,43.7,61,"country",2,29
2017,3.53,65.2,71.9,0,10.8,-7.251,"major",3.3,24,69,"country",3,18
2020,29.5,80.3,71.5,0.0134,5.74,-3.28,"major",29.8,57.4,77,"other",3,21
2006,33.8,64.3,91.9,0,5.55,-3.487,"major",5.51,82.3,64,"country",4,1
2008,2.37,50,66.5,0.00641,9.94,-7.157,"major",3.55,32,65,"country",3,45
1967,13.5,45.1,84.4,0.0057,9.7,-12.717,"major",4.53,80.8,7,"other",2,55
1984,7.86,67.2,89.7,0.00064,38.9,-4.92,"major",5.41,77.7,56,"rock",3,32
1984,20.9,37.6,66.7,0.00015,31.7,-7.407,"major",3.56,84.4,59,"rock",3,53
1995,18.8,73.7,80.4,0.000543,3.47,-4.59,"minor",2.97,96.6,44,"rock",2,53
1983,0.332,66,80.6,0.0014,9.86,-8.01,"major",3.24,94.4,57,"rock",4,13
1982,6.92,59.7,57.5,0,34.2,-6.47,"major",3.47,82.9,31,"rock",3,45
1985,9.64,76.8,82.9,0.00292,9.7,-5.109,"major",3.13,96.2,77,"rock",3,54
1987,1.47,67.1,57.9,0,11.6,-13.021,"major",2.93,65.9,44,"rock",3,34
1989,24.3,67,72.5,0.0322,13.2,-13.207,"major",3.26,91.4,22,"rock",4,38
1984,17.5,74.4,79.8,0.367,26,-5.981,"major",3.64,89,72,"rock",4,29
1991,18.4,51.8,82,0.00153,16.8,-7.988,"major",3.29,47.4,24,"rock",6,30
1979,99.2,55,20.4,90.4,10.1,-14.661,"major",9.04,18.6,3,"other",3,52
1979,25.1,80,72,1.27,8.66,-7.839,"minor",5.1,95.5,42,"classic",4,31
1963,64.8,53.4,50.4,0,12.8,-10.849,"major",2.79,92.5,24,"other",2,27
2014,9.59,46.5,77.2,0.00104,16.7,-3.932,"minor",3.78,25.7,59,"country",3,36
1994,0.411,59.1,72.7,0.000153,2.89,-8.058,"minor",5.4,84.6,40,"other",3,58
2000,45,59.3,93.9,0.00133,10.9,-3.431,"major",6.16,74.3,9,"other",4,7
1998,65.1,71.9,36.2,0,11.4,-11.547,"major",2.76,58,60,"hip",3,35
1975,6.71,48.9,56.2,92,19.1,-11.494,"major",3.01,23,31,"other",3,7
2021,20,71.9,64.8,0,12.7,-7.6,"minor",12.5,66,71,"rap",2,3
1986,3.98,65.2,82.5,0.0173,41.5,-11.418,"major",4.12,86.1,42,"rock",3,37
1986,28.7,48.9,67.6,0,38.9,-8.769,"major",3.68,62.2,56,"rock",4,17
1961,86.7,51.5,48.5,0,15.5,-2.505,"major",2.76,35.7,37,"other",2,44
1963,76.5,50.2,29,0,42.8,-16.107,"minor",4.3,45.4,7,"other",2,49
1971,49.3,66.5,55.2,2.72,42.1,-10.177,"major",3.07,89.9,27,"soul",3,0
1971,21.5,72.3,87.3,0.000213,7.92,-6.749,"minor",5.24,93.4,43,"soul",3,2
1981,1.62,34.8,49.7,0.000219,95,-11.384,"major",2.77,36.2,14,"other",4,18
1960,87.6,76,34.4,0.0419,4.56,-14.854,"major",4.51,85.1,11,"other",2,49
1960,89,48.4,16.9,0.000115,14.6,-17.438,"major",3.03,35.4,8,"other",3,16
1993,29.1,59.1,80.3,0.00153,6.9,-7.088,"minor",4.85,81,46,"pop",4,27
1985,39.6,56,86.4,0.000739,3.86,-8.871,"major",3.65,92.5,54,"pop",4,13
1992,3.23,61.5,91.2,0,9.66,-8.028,"minor",4.16,75.3,41,"pop",4,26
1985,10.1,84.9,57.9,0.000166,11.1,-13.97,"minor",3.52,96.8,30,"pop",3,33
1958,76.2,41.7,46.3,0,22.3,-8.027,"major",3,62.7,37,"other",2,40
2015,5.06,69.3,80.8,0.000118,57.8,-6.231,"minor",9.3,54.7,68,"pop",2,42
1987,2.71,43,97.1,0.00216,18.5,-3.845,"major",5.24,76.4,71,"rock",3,32
2018,19.2,76.9,48.2,0,9.03,-7.205,"major",5.02,48.7,56,"rap",3,39
2011,1.66,58,66,0,17.4,-7.405,"minor",4.29,41.1,69,"rap",4,26
2008,10.7,38.7,64,0,31.9,-5.817,"minor",8.1,61.7,69,"rap",4,6
2015,2.12,68.6,34.2,0,11.1,-8.555,"minor",4.47,42.9,59,"rap",3,45
2008,4.94,46.1,75.7,0,6.03,-5.01,"major",21.2,33.3,40,"rap",4,25
2016,25.5,50.2,78.6,0,65,-4.378,"minor",31.7,73.9,77,"hip",4,3
1982,11,78.4,66.2,0.136,11.2,-8.539,"major",6.27,92.3,46,"rock",5,28
1992,21.9,71.3,72.9,0.233,14.1,-8.218,"major",7.11,53.8,38,"rock",5,18
1983,11,78.4,66.2,0.136,11.2,-8.539,"major",6.27,92.3,46,"rock",5,28
2015,3.92,73.8,86.8,0.169,38.8,-4.373,"minor",7.31,33.6,82,"pop",3,33
2014,2.11,59.6,85.6,1.78,14.1,-3.556,"minor",3.46,74.3,84,"pop",3,43
1968,46.8,50,58.5,0.0166,14.2,-9.213,"major",3.7,70.9,23,"classic",2,52
1967,28.1,29.9,45.3,0,31.2,-11.035,"major",4.04,39,21,"classic",2,59
1983,63.6,60.4,43.6,0,6.74,-9.078,"major",3.23,30.4,35,"pop",4,50
1960,70.1,23.4,44.3,0,25,-7.605,"major",3.61,44.8,60,"pop",2,42
1961,45.1,54.7,54.2,0,16.1,-9.107,"major",2.75,89.3,24,"pop",2,4
1976,57.3,39.1,44.1,0,6.65,-9.876,"major",2.67,51.3,48,"pop",3,16
1960,79.8,42.9,39,0.0124,38.3,-10.16,"major",2.88,52.9,34,"pop",2,27
1961,49.8,77.9,59.6,9.55,9.38,-7.8,"major",3.51,88.7,37,"other",1,56
1961,78.8,71.3,35.5,72.1,10.4,-14.35,"major",7.45,93.2,18,"other",2,5
1984,10.6,66.3,51.1,0.00105,7.69,-8.744,"major",2.93,68.7,36,"rock",5,1
1986,0.37,61,93.1,0.352,87.3,-4.955,"minor",8.74,44.9,46,"rock",4,36
1986,95.1,52.9,14.9,7.59,15.3,-15.795,"major",2.57,17.8,46,"rock",4,39
1964,38.6,50,65.5,0,9.15,-8.313,"major",3.08,41,33,"pop",3,17
2000,7.54,67.9,52.8,0,12,-7.901,"major",2.67,27.4,42,"country",3,20
1980,2.48,58.4,47.2,0.000392,11.4,-10.531,"major",2.68,57.9,43,"country",2,27
1979,0.415,65.6,55.1,0.00986,11.9,-9.873,"major",2.65,48.1,40,"country",3,30
1982,22.8,62.4,58,0,12.6,-8.919,"major",2.83,46.1,24,"country",3,7
1974,83.5,43,62.4,0.00105,10.2,-4.828,"major",3.22,44.2,37,"pop",3,3
1977,66.9,63.1,80.1,0,5.3,-4.964,"minor",4.54,83.7,21,"pop",2,22
2010,52.9,85.5,95.4,0,20.5,-1.19,"minor",26.4,66.8,82,"hip",4,8
2002,6.87,90.8,75.8,0,7.83,-4.753,"minor",17.4,87,75,"hip",4,58
2017,8.03,55.4,88.7,0,15,-3.367,"major",50.3,64.8,47,"hip",6,10
2002,0.286,90.8,66.9,0,23.7,-2.827,"major",7.38,66.2,90,"hip",4,50
2009,8.64,51.6,87.4,0,17.3,-2.571,"major",18.6,39.1,72,"hip",4,58
2003,2.15,80.2,75.5,0,29.5,-3.138,"minor",5.64,58,85,"hip",5,50
2005,5.44,66.4,66,0,79.9,-6.108,"major",32.1,54,50,"hip",5,13
1972,71,61.9,50.7,0,25.8,-7.677,"major",3.35,69.4,59,"country",2,55
1978,21.4,32.6,87.2,0,46.1,-7.602,"major",12.2,49.2,68,"rock",8,28
1981,7.09,36,86.8,0.0909,23.3,-9.085,"major",4.1,76.2,34,"rock",7,7
1999,8.5,60.8,89.7,0,10.8,-2.921,"major",29.1,86.8,61,"other",4,18
1987,3.52,79.2,49.4,0.282,5.13,-12.425,"major",11.5,64.7,51,"other",4,0
1991,26.2,63,36.9,0.16,9.89,-11.039,"major",2.78,10.9,37,"other",4,16
1989,52.3,63.2,35.6,0.000576,9.61,-10.811,"major",3.09,19.7,54,"other",4,55
1995,0.00375,49.3,91.6,0.00241,11.5,-7.173,"major",5.01,58.9,27,"pop",3,55
1972,5.27,79.7,65.3,0.43,8.01,-14.226,"major",7.22,86.1,30,"other",3,38
2019,7.24,60,69.8,0.000164,11.3,-5.86,"major",3.55,57,62,"country",3,30
1964,96.1,18.6,37.4,3.68,44.9,-12.833,"major",3.99,28.4,28,"other",2,30
1965,60.9,54.1,32.9,0.00053,22.3,-13.594,"major",2.91,57.5,4,"other",2,37
2009,0.435,76.1,70.4,0,27.2,-5.975,"minor",5.9,73.8,47,"other",3,53
1976,87.1,35.2,22,2.06,65.6,-15.339,"major",2.67,44.5,47,"classic",4,12
